0.025537,-0.0023192,-0.0023192,-0.002319,-0.002319,-2,-2,0.14034,-4.1586e-05,-1.2523e-07,0.013717,1.0135e-06,-0.00040825,-1.6791e-11
0.026289,-0.0023755,-0.0023755,-0.0023753,-0.0023753,-2,-2,0.14035,-4.1485e-05,-1.2532e-07,0.013682,1.0496e-06,-0.00042015,-1.6946e-11
0.026855,-0.0024068,-0.0024068,-0.0024066,-0.0024066,-2,-2,0.14036,-4.141e-05,-1.2537e-07,0.013656,1.0767e-06,-0.00042908,-1.7053e-11
0.027421,-0.0024287,-0.0024287,-0.0024285,-0.0024285,-2,-2,0.14036,-4.1335e-05,-1.2541e-07,0.01363,1.1038e-06,-0.00043799,-1.7164e-11
0.027986,-0.0024414,-0.0024414,-0.0024412,-0.0024412,-2,-2,0.14037,-4.126e-05,-1.2542e-07,0.013604,1.1309e-06,-0.00044689,-1.7266e-11
0.028552,-0.0024451,-0.0024451,-0.0024449,-0.0024449,-2,-2,0.14038,-4.1185e-05,-1.2542e-07,0.013578,1.158e-06,-0.00045577,-1.7372e-11
0.029117,-0.00244,-0.00244,-0.0024397,-0.0024397,-2,-2,0.14039,-4.111e-05,-1.254e-07,0.013552,1.1851e-06,-0.00046463,-1.7489e-11
0.029683,-0.0024263,-0.0024263,-0.002426,-0.002426,-2,-2,0.14039,-4.1036e-05,-1.2537e-07,0.013527,1.2121e-06,-0.00047348,-1.7584e-11
0.030249,-0.0024044,-0.0024044,-0.0024041,-0.0024041,-2,-2,0.1404,-4.0961e-05,-1.2533e-07,0.013501,1.2392e-06,-0.00048231,-1.769e-11
0.030814,-0.0023746,-0.0023746,-0.0023743,-0.0023743,-2,-2,0.14041,-4.0887e-05,-1.2528e-07,0.013475,1.2663e-06,-0.00049113,-1.7793e-11
0.031497,-0.0023286,-0.0023286,-0.0023283,-0.0023283,-2,-2,0.14042,-4.0797e-05,-1.252e-07,0.013445,1.2989e-06,-0.00050175,-1.7933e-11
0.032181,-0.0022724,-0.0022723,-0.0022721,-0.0022721,-2,-2,0.14043,-4.0707e-05,-1.251e-07,0.013414,1.3315e-06,-0.00051236,-1.8059e-11
0.032864,-0.0022066,-0.0022066,-0.0022063,-0.0022063,-2,-2,0.14044,-4.0618e-05,-1.2499e-07,0.013383,1.3641e-06,-0.00052294,-1.8178e-11
0.033547,-0.0021321,-0.0021321,-0.0021318,-0.0021318,-2,-2,0.14045,-4.0528e-05,-1.2487e-07,0.013353,1.3967e-06,-0.00053349,-1.8302e-11
0.034434,-0.0020238,-0.0020238,-0.0020235,-0.0020235,-2,-2,0.14046,-4.0412e-05,-1.247e-07,0.013313,1.4389e-06,-0.00054717,-1.8467e-11
0.035321,-0.0019041,-0.0019041,-0.0019037,-0.0019037,-2,-2,0.14047,-4.0296e-05,-1.2451e-07,0.013274,1.4811e-06,-0.0005608,-1.8647e-11
0.036435,-0.0017405,-0.0017405,-0.0017402,-0.0017402,-2,-2,0.14048,-4.0151e-05,-1.2424e-07,0.013225,1.5339e-06,-0.00057786,-1.8848e-11
0.037548,-0.0015658,-0.0015658,-0.0015655,-0.0015655,-2,-2,0.1405,-4.0006e-05,-1.2396e-07,0.013176,1.5866e-06,-0.00059485,-1.9056e-11
0.038941,-0.0013376,-0.0013376,-0.0013373,-0.0013373,-2,-2,0.14052,-3.9824e-05,-1.2358e-07,0.013115,1.6523e-06,-0.00061603,-1.9334e-11
0.040335,-0.0011059,-0.0011059,-0.0011056,-0.0011056,-2,-2,0.14054,-3.9644e-05,-1.2317e-07,0.013055,1.7178e-06,-0.00063711,-1.9601e-11
0.042081,-0.00082216,-0.00082216,-0.00082191,-0.00082191,-2,-2,0.14056,-3.9418e-05,-1.2264e-07,0.01298,1.7996e-06,-0.00066341,-1.996e-11
0.043828,-0.0005598,-0.0005598,-0.00055959,-0.00055958,-2,-2,0.14058,-3.9194e-05,-1.2208e-07,0.012905,1.8811e-06,-0.00068956,-2.0333e-11
0.046044,-0.0002802,-0.0002802,-0.00028004,-0.00028004,-2,-2,0.14061,-3.8911e-05,-1.2134e-07,0.01281,1.9838e-06,-0.00072251,-2.0816e-11
0.048259,-8.5521e-05,-8.552e-05,-8.543e-05,-8.543e-05,-2,-2,0.14064,-3.863e-05,-1.2058e-07,0.012716,2.0859e-06,-0.00075522,-2.1317e-11
0.050475,-1.5523e-06,-1.5522e-06,-1.5397e-06,-1.5397e-06,-2,-2,0.14067,-3.8353e-05,-1.1981e-07,0.012623,2.1874e-06,-0.00078769,-2.1842e-11
0.05269,5.2027e-05,5.2027e-05,5.2102e-05,5.2102e-05,-2,-2,0.14069,-3.8079e-05,-1.1902e-07,0.01253,2.2881e-06,-0.00081994,-2.2384e-11
0.054905,0.00025858,0.00025858,0.00025875,0.00025875,-2,-2,0.14072,-3.7806e-05,-1.1824e-07,0.012437,2.3883e-06,-0.00085195,-2.2953e-11
0.057121,0.00064075,0.00064075,0.00064102,0.00064102,-2,-2,0.14075,-3.7536e-05,-1.1745e-07,0.012346,2.4877e-06,-0.00088373,-2.3543e-11
0.059336,0.0012161,0.0012161,0.0012165,0.0012165,-2,-2,0.14078,-3.7265e-05,-1.1665e-07,0.012256,2.5865e-06,-0.00091529,-2.4151e-11
0.062764,0.0025219,0.0025219,0.0025225,0.0025225,-2,-2,0.14082,-3.6846e-05,-1.1541e-07,0.012119,2.7379e-06,-0.00096365,-2.513e-11
0.066191,0.0043763,0.0043763,0.0043771,0.0043771,-2,-2,0.14086,-3.6426e-05,-1.1416e-07,0.011986,2.8878e-06,-0.0010115,-2.6157e-11
0.070949,0.0079339,0.0079339,0.0079349,0.0079349,-2,-2,0.14092,-3.5837e-05,-1.1241e-07,0.011806,3.0931e-06,-0.0010769,-2.765e-11
0.075708,0.01271,0.01271,0.012711,0.012711,-2,-2,0.14097,-3.5241e-05,-1.1063e-07,0.011634,3.2951e-06,-0.0011413,-2.9231e-11
0.082093,0.021135,0.021135,0.021136,0.021136,-2,-2,0.14104,-3.4425e-05,-1.082e-07,0.011413,3.5611e-06,-0.001226,-3.1452e-11
0.088478,0.031957,0.031957,0.03196,0.03196,-2,-2,0.14112,-3.3584e-05,-1.0577e-07,0.011204,3.8212e-06,-0.0013086,-3.3797e-11
0.094863,0.045232,0.045232,0.045235,0.045235,-2,-2,0.14119,-3.2711e-05,-1.0339e-07,0.011009,4.0754e-06,-0.0013892,-3.6275e-11
0.10125,0.060982,0.060982,0.060985,0.060985,-2,-2,0.14126,-3.1808e-05,-1.0106e-07,0.010825,4.3239e-06,-0.0014675,-3.886e-11
0.10959,0.085278,0.085278,0.085282,0.085282,-2,-2,0.14135,-3.0615e-05,-9.7908e-08,0.010604,4.6396e-06,-0.0015665,-4.2279e-11
0.11792,0.11378,0.11378,0.11378,0.11378,-2,-2,0.14143,-2.9456e-05,-9.4273e-08,0.010402,4.9443e-06,-0.0016617,-4.5674e-11
0.12626,0.14643,0.14643,0.14644,0.14644,-2,-2,0.14152,-2.8286e-05,-9.0244e-08,0.01022,5.2366e-06,-0.0017532,-4.9051e-11
0.1346,0.18317,0.18317,0.18318,0.18318,-2,-2,0.14161,-2.6986e-05,-8.6634e-08,0.010057,5.5169e-06,-0.0018407,-5.2572e-11
0.14294,0.22393,0.22393,0.22394,0.22394,-2,-2,0.14169,-2.5656e-05,-8.3227e-08,0.0099112,5.786e-06,-0.0019241,-5.6071e-11
0.15128,0.26863,0.26863,0.26864,0.26864,-2,-2,0.14177,-2.443e-05,-7.9066e-08,0.0097827,6.0428e-06,-0.0020033,-5.9295e-11
0.15962,0.31718,0.31718,0.31719,0.31719,-2,-2,0.14185,-2.3077e-05,-7.5122e-08,0.0096706,6.2867e-06,-0.0020784,-6.2513e-11
0.16795,0.3695,0.3695,0.36951,0.36951,-2,-2,0.14193,-2.1712e-05,-7.1268e-08,0.0095741,6.5182e-06,-0.0021491,-6.5583e-11
0.17629,0.42549,0.42549,0.4255,0.4255,-2,-2,0.14201,-2.0386e-05,-6.7033e-08,0.0094925,6.7365e-06,-0.0022156,-6.8349e-11
0.18463,0.48506,0.48506,0.48507,0.48507,-2,-2,0.14209,-1.8983e-05,-6.297e-08,0.009425,6.9417e-06,-0.0022777,-7.0954e-11
0.19297,0.54811,0.54811,0.54812,0.54812,-2,-2,0.14217,-1.7598e-05,-5.8796e-08,0.009371,7.1336e-06,-0.0023352,-7.3284e-11
0.1937,0.55381,0.55381,0.55382,0.55382,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3458e-11
0.1937,0.55381,0.55381,0.55382,0.55382,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3458e-11
0.1937,0.55381,0.55381,0.55382,0.55382,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3458e-11
0.1937,0.55381,0.55381,0.55382,0.55382,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3458e-11
0.1937,0.55382,0.55382,0.55383,0.55383,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3459e-11
0.1937,0.55382,0.55382,0.55383,0.55383,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3459e-11
0.1937,0.55382,0.55382,0.55383,0.55383,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3459e-11
0.1937,0.55382,0.55382,0.55383,0.55383,-2,-2,0.14218,-1.7476e-05,-5.8423e-08,0.0093669,7.1498e-06,-0.0023401,-7.3459e-11
0.19694,0.57932,0.57932,0.57933,0.57933,-2,-2,0.14221,-1.6895e-05,-5.6991e-08,0.0093501,7.2196e-06,-0.0023607,-7.4296e-11
0.20342,0.63189,0.63189,0.6319,0.6319,-2,-2,0.14227,-1.5839e-05,-5.3576e-08,0.0093211,7.3548e-06,-0.0024007,-7.569e-11
0.20991,0.68643,0.68643,0.68644,0.68644,-2,-2,0.14233,-1.4751e-05,-5.012e-08,0.0092998,7.4814e-06,-0.002438,-7.6902e-11
0.21991,0.77429,0.77429,0.7743,0.7743,-2,-2,0.14242,-1.302e-05,-4.5042e-08,0.0092799,7.6603e-06,-0.0024901,-7.8384e-11
0.22991,0.86649,0.86649,0.8665,0.8665,-2,-2,0.14251,-1.1387e-05,-3.9342e-08,0.0092753,7.8183e-06,-0.0025358,-7.9029e-11
0.23991,0.96285,0.96285,0.96286,0.96286,-2,-2,0.14261,-9.623e-06,-3.4141e-08,0.0092846,7.9554e-06,-0.0025748,-7.9253e-11
0.24991,1.0632,1.0632,1.0632,1.0632,-2,-2,0.1427,-7.8487e-06,-2.9324e-08,0.0093068,8.0734e-06,-0.002607,-7.8876e-11
0.25991,1.1672,1.1672,1.1672,1.1672,-2,-2,0.14279,-6.1182e-06,-2.4316e-08,0.0093407,8.1723e-06,-0.0026325,-7.7626e-11
0.26991,1.2747,1.2747,1.2748,1.2748,-2,-2,0.14288,-4.4102e-06,-1.9074e-08,0.0093852,8.2513e-06,-0.0026514,-7.5372e-11
0.27991,1.3856,1.3856,1.3856,1.3856,-2,-2,0.14298,-2.715e-06,-1.3704e-08,0.0094393,8.3097e-06,-0.0026637,-7.22e-11
0.28991,1.4996,1.4996,1.4996,1.4996,-2,-2,0.14307,-1.0263e-06,-8.3461e-09,0.009502,8.3473e-06,-0.0026694,-6.8093e-11
0.29991,1.6164,1.6164,1.6165,1.6165,-2,-2,0.14317,6.4581e-07,-2.9927e-09,0.0095722,8.3643e-06,-0.0026686,-6.2966e-11
0.30991,1.7359,1.7359,1.736,1.736,-2,-2,0.14327,2.3066e-06,2.3182e-09,0.0096491,8.3605e-06,-0.0026614,-5.6754e-11
0.31991,1.8579,1.8579,1.8579,1.8579,-2,-2,0.14336,3.9676e-06,7.5056e-09,0.0097316,8.3364e-06,-0.0026477,-4.9462e-11
0.32991,1.9821,1.9821,1.9821,1.9821,-2,-2,0.14346,5.637e-06,1.2437e-08,0.0098189,8.2928e-06,-0.0026276,-4.1124e-11
0.33991,2.1083,2.1083,2.1083,2.1083,-2,-2,0.14356,7.2495e-06,1.7354e-08,0.0099101,8.23e-06,-0.002601,-3.1509e-11
0.34991,2.2363,2.2363,2.2363,2.2363,-2,-2,0.14366,8.7528e-06,2.2661e-08,0.010004,8.1471e-06,-0.0025685,-2.0133e-11
0.35991,2.3659,2.3659,2.3659,2.3659,-2,-2,0.14376,1.03e-05,2.7732e-08,0.010101,8.044e-06,-0.00253,-7.1118e-12
0.36991,2.4969,2.4969,2.4969,2.4969,-2,-2,0.14386,1.1927e-05,3.2002e-08,0.010199,7.9232e-06,-0.0024853,6.5639e-12
0.37991,2.629,2.629,2.6291,2.6291,-2,-2,0.14396,1.3323e-05,3.6983e-08,0.010298,7.784e-06,-0.0024347,2.1566e-11
0.38991,2.7622,2.7622,2.7622,2.7622,-2,-2,0.14407,1.4801e-05,4.1651e-08,0.010397,7.6257e-06,-0.0023786,3.9601e-11
0.39991,2.8962,2.8962,2.8962,2.8962,-2,-2,0.14417,1.6215e-05,4.5978e-08,0.010495,7.4503e-06,-0.0023166,5.996e-11
0.40991,3.0308,3.0308,3.0308,3.0308,-2,-2,0.14428,1.7524e-05,5.0718e-08,0.010593,7.2576e-06,-0.0022493,8.0343e-11
0.41991,3.1658,3.1658,3.1658,3.1658,-2,-2,0.14438,1.8934e-05,5.4904e-08,0.010689,7.047e-06,-0.0021766,1.0056e-10
0.42991,3.3011,3.3011,3.3011,3.3011,-2,-2,0.14449,2.0304e-05,5.8631e-08,0.010782,6.8203e-06,-0.0020987,1.2394e-10
0.43991,3.4364,3.4364,3.4365,3.4365,-2,-2,0.1446,2.1473e-05,6.3065e-08,0.010873,6.5769e-06,-0.0020158,1.5477e-10
0.44991,3.5718,3.5718,3.5718,3.5718,-2,-2,0.14471,2.2819e-05,6.634e-08,0.010961,6.3183e-06,-0.001928,1.9439e-10
0.45991,3.7068,3.7068,3.7068,3.7068,-2,-2,0.14482,2.3876e-05,7.0306e-08,0.011045,6.046e-06,-0.0018353,2.3898e-10
0.46991,3.8415,3.8415,3.8416,3.8416,-2,-2,0.14493,2.4801e-05,7.5308e-08,0.011125,5.7561e-06,-0.0017385,2.8237e-10
0.47991,3.9757,3.9757,3.9757,3.9757,-2,-2,0.14504,2.6271e-05,7.6833e-08,0.011201,5.4534e-06,-0.0016369,3.2159e-10
0.48991,4.1093,4.1093,4.1093,4.1093,-2,-2,0.14515,2.7121e-05,8.0265e-08,0.011273,5.1408e-06,-0.0015307,3.586e-10
0.49991,4.242,4.242,4.242,4.242,-2,-2,0.14527,2.7814e-05,8.5953e-08,0.011339,4.8088e-06,-0.0014215,4.0223e-10
0.5,4.2433,4.2433,4.2433,4.2433,-2,-2,0.14527,2.7823e-05,8.5995e-08,0.01134,4.8055e-06,-0.0014205,4.0272e-10
0.50047,4.2495,4.2495,4.2495,4.2495,-2,-2,0.14527,2.7862e-05,8.6202e-08,0.011343,4.7893e-06,-0.0014153,4.0526e-10
0.50283,4.2807,4.2807,4.2807,4.2807,-2,-2,0.1453,2.8169e-05,8.6524e-08,0.011358,4.7079e-06,-0.0013889,4.2284e-10
0.50614,4.3243,4.3243,4.3243,4.3243,-2,-2,0.14534,2.835e-05,8.7565e-08,0.011378,4.594e-06,-0.0013513,4.5282e-10
0.51614,4.4555,4.4555,4.4555,4.4555,-2,-2,0.14545,2.9214e-05,9.3967e-08,0.011437,4.2412e-06,-0.0012363,4.2468e-10
0.52614,4.5857,4.5857,4.5857,4.5857,-2,-2,0.14556,3.1623e-05,9.5208e-08,0.011489,3.8765e-06,-0.0011177,1.4208e-10
0.53614,4.7147,4.7147,4.7147,4.7147,-2,-2,0.14568,3.3262e-05,9.3669e-08,0.011537,3.5063e-06,-0.00099405,-2.9469e-10
0.54614,4.8424,4.8424,4.8424,4.8424,-2,-2,0.1458,3.3763e-05,9.307e-08,0.011578,3.1295e-06,-0.00086631,-5.8533e-10
0.55614,4.9687,4.9687,4.9687,4.9687,-2,-2,0.14591,3.3374e-05,9.4448e-08,0.011614,2.7402e-06,-0.00073574,-4.1149e-10
0.56614,5.0936,5.0936,5.0936,5.0936,-2,-2,0.14603,3.2613e-05,9.7107e-08,0.011644,2.3349e-06,-0.0006031,4.4745e-10
0.57614,5.217,5.217,5.217,5.217,-2,-2,0.14614,3.1821e-05,1.0022e-07,0.011667,1.9139e-06,-0.00046853,2.0894e-09
0.58614,5.3387,5.3387,5.3388,5.3388,-2,-2,0.14626,3.1354e-05,1.0351e-07,0.011685,1.4799e-06,-0.00033209,4.4331e-09
0.59614,5.4588,5.4588,5.4589,5.4589,-2,-2,0.14638,3.1397e-05,1.0661e-07,0.011697,1.0357e-06,-0.00019384,7.2411e-09
0.59914,5.4945,5.4945,5.4946,5.4946,-2,-2,0.14641,3.153e-05,1.0692e-07,0.011699,9.0207e-07,-0.00015171,8.1226e-09
0.60214,5.5301,5.5301,5.5301,5.5301,-2,-2,0.14645,3.167e-05,1.0665e-07,0.011701,7.7023e-07,-0.00010899,8.9769e-09
0.60514,5.5655,5.5655,5.5655,5.5655,-2,-2,0.14648,3.2564e-05,1.095e-07,0.011708,6.2309e-07,-6.1563e-05,9.8887e-09
0.60814,5.6007,5.6007,5.6007,5.6007,-2,-2,0.14652,4.1551e-05,1.1889e-07,0.011791,4.0839e-07,3.8694e-05,1.0958e-08
0.61114,5.6358,5.6358,5.6358,5.6358,-2,-2,0.14655,6.137e-05,1.3414e-07,0.012019,5.8781e-08,0.00029378,1.1967e-08
0.61375,5.6659,5.6659,5.6659,5.6659,-2,-2,0.14659,7.9604e-05,1.4744e-07,0.012369,-3.8202e-07,0.00069438,1.26e-08
0.61537,5.684,5.684,5.684,5.684,-2,-2,0.14661,8.8015e-05,1.5609e-07,0.012663,-7.1799e-07,0.0010183,1.2915e-08
0.61579,5.6885,5.6885,5.6885,5.6885,-2,-2,0.14661,8.9788e-05,1.5881e-07,0.01275,-8.1553e-07,0.0011109,1.2999e-08
0.61663,5.6974,5.6974,5.6973,5.6973,-2,-2,0.14662,9.3693e-05,1.6391e-07,0.012929,-1.0181e-06,0.001302,1.317e-08
0.61747,5.7059,5.7059,5.7058,5.7057,-2,-2,0.14663,9.8529e-05,1.6807e-07,0.013121,-1.2342e-06,0.0015056,1.3341e-08
0.61911,5.7213,5.7213,5.721,5.721,-2,-2,0.14666,0.00010868,1.7573e-07,0.013531,-1.6902e-06,0.0019462,1.3662e-08
0.62075,5.7348,5.7348,5.7344,5.7344,-2,-2,0.14668,0.00011679,1.8586e-07,0.013982,-2.1959e-06,0.0024374,1.3976e-08
0.6224,5.7462,5.7462,5.7456,5.7456,-2,-2,0.1467,0.00012585,1.9528e-07,0.01447,-2.7557e-06,0.0029753,1.4295e-08
0.62404,5.7552,5.7552,5.7544,5.7544,-2,-2,0.14673,0.00013664,2.0324e-07,0.014986,-3.3621e-06,0.0035667,1.4596e-08
0.62568,5.7617,5.7617,5.7606,5.7606,-2,-2,0.14675,0.00014467,2.1449e-07,0.015524,-4.0195e-06,0.0042077,1.489e-08
0.62732,5.7656,5.7656,5.7642,5.7642,-2,-2,0.14678,0.00015406,2.2465e-07,0.016077,-4.7334e-06,0.004893,1.5191e-08
